Kategori,Nama Produk,text_cleaned,text_stopwords_removed,clean_text,token_awal,token_akhir,reduksi,persen_%
Transportasi,Flazz toll,flazz toll,flazz toll,flazz toll,2.0,2.0,0.0,0.0
Transportasi,Mandiri e-money toll,mandiri emoney toll,emoney toll,emoney toll,3.0,2.0,1.0,33.3
Transportasi,TapCash toll,tapcash toll,tapcash toll,tapcash toll,2.0,2.0,0.0,0.0
Transportasi,top up toll,top up toll,up toll,up toll,3.0,2.0,1.0,33.3
Transportasi,bayar tol,bayar tol,tol,tol,2.0,1.0,1.0,50.0
Transportasi,Jasa Marga,jasa marga,jasa marga,jasa marga,2.0,2.0,0.0,0.0
Transportasi,parkir,parkir,parkir,parkir,1.0,1.0,0.0,0.0
Transportasi,parking,parking,parking,parking,1.0,1.0,0.0,0.0
Transportasi,valet,valet,valet,valet,1.0,1.0,0.0,0.0
Transportasi,parkir mall,parkir mall,parkir mall,parkir mall,2.0,2.0,0.0,0.0
Transportasi,parkir bandara,parkir bandara,parkir bandara,parkir bandara,2.0,2.0,0.0,0.0
Transportasi,parkir stasiun,parkir stasiun,parkir stasiun,parkir stasiun,2.0,2.0,0.0,0.0
Transportasi,ganti oli,ganti oli,ganti oli,ganti oli,2.0,2.0,0.0,0.0
Transportasi,servis motor,servis motor,servis motor,servis motor,2.0,2.0,0.0,0.0
Transportasi,servis mobil,servis mobil,servis,servis,2.0,1.0,1.0,50.0
Transportasi,tune up,tune up,tune up,tune up,2.0,2.0,0.0,0.0
Transportasi,spooring,spooring,spooring,spooring,1.0,1.0,0.0,0.0
Transportasi,balancing,balancing,balancing,balancing,1.0,1.0,0.0,0.0
Transportasi,bengkel,bengkel,bengkel,bengkel,1.0,1.0,0.0,0.0
Transportasi,tambal ban,tambal ban,tambal ban,tambal ban,2.0,2.0,0.0,0.0
Transportasi,cuci mobil,cuci mobil,,,2.0,0.0,2.0,100.0
Transportasi,cuci motor,cuci motor,motor,motor,2.0,1.0,1.0,50.0
Transportasi,pajak motor,pajak motor,pajak motor,pajak motor,2.0,2.0,0.0,0.0
Transportasi,pajak mobil,pajak mobil,pajak,pajak,2.0,1.0,1.0,50.0
Transportasi,STNK,stnk,stnk,stnk,1.0,1.0,0.0,0.0
Transportasi,BPKB,bpkb,bpkb,bpkb,1.0,1.0,0.0,0.0
Transportasi,perpanjang SIM,perpanjang sim,perpanjang sim,panjang sim,2.0,2.0,0.0,0.0
Transportasi,mutasi kendaraan,mutasi kendaraan,mutasi kendaraan,mutasi kendara,2.0,2.0,0.0,0.0
Transportasi,helm,helm,helm,helm,1.0,1.0,0.0,0.0
Transportasi,ban motor,ban motor,ban motor,ban motor,2.0,2.0,0.0,0.0
Transportasi,oli mesin,oli mesin,oli mesin,oli mesin,2.0,2.0,0.0,0.0
Transportasi,wiper mobil,wiper mobil,wiper,wiper,2.0,1.0,1.0,50.0
Transportasi,charger mobil,charger mobil,charger,charger,2.0,1.0,1.0,50.0
Transportasi,dashcam,dashcam,dashcam,dashcam,1.0,1.0,0.0,0.0
Transportasi,cover motor,cover motor,cover motor,cover motor,2.0,2.0,0.0,0.0
Transportasi,sewa mobil,sewa mobil,sewa,sewa,2.0,1.0,1.0,50.0
Transportasi,rental mobil,rental mobil,rental,rental,2.0,1.0,1.0,50.0
Transportasi,sewa motor,sewa motor,sewa motor,sewa motor,2.0,2.0,0.0,0.0
Transportasi,rental motor,rental motor,rental motor,rental motor,2.0,2.0,0.0,0.0
Transportasi,leasing mobil,leasing mobil,leasing,leasing,2.0,1.0,1.0,50.0
Transportasi,cicilan mobil,cicilan mobil,cicilan,cicil,2.0,1.0,1.0,50.0
Transportasi,cicilan motor,cicilan motor,cicilan motor,cicil motor,2.0,2.0,0.0,0.0
Transportasi,uang muka kendaraan,uang muka kendaraan,uang muka kendaraan,uang muka kendara,3.0,3.0,0.0,0.0
Transportasi,tol harian,tol harian,tol harian,tol hari,2.0,2.0,0.0,0.0
Transportasi,tol bulanan,tol bulanan,tol bulanan,tol bulan,2.0,2.0,0.0,0.0
Transportasi,top up e-money,top up emoney,up emoney,up emoney,3.0,2.0,1.0,33.3
Transportasi,top up flazz,top up flazz,up flazz,up flazz,3.0,2.0,1.0,33.3
Transportasi,top up tapcash,top up tapcash,up tapcash,up tapcash,3.0,2.0,1.0,33.3
Transportasi,top up brizzi,top up brizzi,up brizzi,up brizzi,3.0,2.0,1.0,33.3
Transportasi,parkir harian,parkir harian,parkir harian,parkir hari,2.0,2.0,0.0,0.0
Transportasi,parkir inap,parkir inap,parkir inap,parkir inap,2.0,2.0,0.0,0.0
Transportasi,parkir gedung,parkir gedung,parkir gedung,parkir gedung,2.0,2.0,0.0,0.0
Transportasi,parkir kantor,parkir kantor,parkir kantor,parkir kantor,2.0,2.0,0.0,0.0
Transportasi,parkir apartemen,parkir apartemen,parkir apartemen,parkir apartemen,2.0,2.0,0.0,0.0
Transportasi,valet parking,valet parking,valet parking,valet parking,2.0,2.0,0.0,0.0
Transportasi,derek mobil,derek mobil,derek,derek,2.0,1.0,1.0,50.0
Transportasi,towing,towing,towing,towing,1.0,1.0,0.0,0.0
Transportasi,jasa derek,jasa derek,jasa derek,jasa derek,2.0,2.0,0.0,0.0
Transportasi,asuransi mobil,asuransi mobil,asuransi,asuransi,2.0,1.0,1.0,50.0
Transportasi,asuransi motor,asuransi motor,asuransi motor,asuransi motor,2.0,2.0,0.0,0.0
Transportasi,premi kendaraan,premi kendaraan,premi kendaraan,premi kendara,2.0,2.0,0.0,0.0
Transportasi,ganti ban,ganti ban,ganti ban,ganti ban,2.0,2.0,0.0,0.0
Transportasi,ban mobil,ban mobil,ban,ban,2.0,1.0,1.0,50.0
Transportasi,aki mobil,aki mobil,aki,aki,2.0,1.0,1.0,50.0
Transportasi,aki motor,aki motor,aki motor,aki motor,2.0,2.0,0.0,0.0
Transportasi,busi,busi,busi,busi,1.0,1.0,0.0,0.0
Transportasi,kampas rem,kampas rem,kampas rem,kampas rem,2.0,2.0,0.0,0.0
Transportasi,rantai motor,rantai motor,rantai motor,rantai motor,2.0,2.0,0.0,0.0
Transportasi,oli transmisi,oli transmisi,oli transmisi,oli transmisi,2.0,2.0,0.0,0.0
Transportasi,oli gardan,oli gardan,oli gardan,oli gardan,2.0,2.0,0.0,0.0
Transportasi,cairan radiator,cairan radiator,cairan radiator,cair radiator,2.0,2.0,0.0,0.0
Transportasi,spooring mobil,spooring mobil,spooring,spooring,2.0,1.0,1.0,50.0
Transportasi,balancing ban,balancing ban,balancing ban,balancing ban,2.0,2.0,0.0,0.0
Transportasi,tune up mobil,tune up mobil,tune up,tune up,3.0,2.0,1.0,33.3
Transportasi,tune up motor,tune up motor,tune up motor,tune up motor,3.0,3.0,0.0,0.0
Transportasi,salon mobil,salon mobil,salon,salon,2.0,1.0,1.0,50.0
Transportasi,detailing mobil,detailing mobil,detailing,detailing,2.0,1.0,1.0,50.0
Transportasi,cuci steam motor,cuci steam motor,steam motor,steam motor,3.0,2.0,1.0,33.3
Transportasi,cuci steam mobil,cuci steam mobil,steam,steam,3.0,1.0,2.0,66.7
Transportasi,tambal ban tubeless,tambal ban tubeless,tambal ban tubeless,tambal ban tubeless,3.0,3.0,0.0,0.0
Transportasi,isi nitrogen ban,isi nitrogen ban,nitrogen ban,nitrogen ban,3.0,2.0,1.0,33.3
Transportasi,stiker kendaraan,stiker kendaraan,stiker kendaraan,stiker kendara,2.0,2.0,0.0,0.0
Transportasi,aksesoris mobil,aksesoris mobil,aksesoris,aksesoris,2.0,1.0,1.0,50.0
Transportasi,aksesoris motor,aksesoris motor,aksesoris motor,aksesoris motor,2.0,2.0,0.0,0.0
Transportasi,helm full face,helm full face,helm face,helm face,3.0,2.0,1.0,33.3
Transportasi,helm half face,helm half face,helm face,helm face,3.0,2.0,1.0,33.3
Transportasi,jas hujan motor,jas hujan motor,jas hujan motor,jas hujan motor,3.0,3.0,0.0,0.0
Transportasi,sarung jok mobil,sarung jok mobil,sarung jok,sarung jok,3.0,2.0,1.0,33.3
Transportasi,cover mobil,cover mobil,cover,cover,2.0,1.0,1.0,50.0
Transportasi,holder hp motor,holder hp motor,holder hp motor,holder hp motor,3.0,3.0,0.0,0.0
Transportasi,dashcam mobil,dashcam mobil,dashcam,dashcam,2.0,1.0,1.0,50.0
Transportasi,GPS mobil,gps mobil,gps,gps,2.0,1.0,1.0,50.0
Transportasi,tiket bus AKAP,tiket bus akap,tiket bus akap,tiket bus akap,3.0,3.0,0.0,0.0
Transportasi,tiket bus kota,tiket bus kota,tiket bus kota,tiket bus kota,3.0,3.0,0.0,0.0
Transportasi,tiket shuttle,tiket shuttle,tiket shuttle,tiket shuttle,2.0,2.0,0.0,0.0
Transportasi,travel antar kota,travel antar kota,travel kota,travel kota,3.0,2.0,1.0,33.3
Transportasi,tiket kapal ferry,tiket kapal ferry,tiket kapal ferry,tiket kapal ferry,3.0,3.0,0.0,0.0
Transportasi,tiket speedboat,tiket speedboat,tiket speedboat,tiket speedboat,2.0,2.0,0.0,0.0
Transportasi,tiket MRT,tiket mrt,tiket mrt,tiket mrt,2.0,2.0,0.0,0.0
Transportasi,tiket LRT,tiket lrt,tiket lrt,tiket lrt,2.0,2.0,0.0,0.0
Transportasi,kartu multi trip,kartu multi trip,kartu multi trip,kartu multi trip,3.0,3.0,0.0,0.0
Transportasi,saldo e-money transport,saldo emoney transport,saldo emoney transport,saldo emoney transport,3.0,3.0,0.0,0.0
Transportasi,bagasi tambahan,bagasi tambahan,bagasi tambahan,bagasi tambah,2.0,2.0,0.0,0.0
Transportasi,airport lounge transport,airport lounge transport,airport lounge transport,airport lounge transport,3.0,3.0,0.0,0.0
Transportasi,shuttle bandara,shuttle bandara,shuttle bandara,shuttle bandara,2.0,2.0,0.0,0.0
Transportasi,antar jemput bandara,antar jemput bandara,jemput bandara,jemput bandara,3.0,2.0,1.0,33.3
Transportasi,cargo kendaraan,cargo kendaraan,cargo kendaraan,cargo kendara,2.0,2.0,0.0,0.0
Transportasi,kirim motor,kirim motor,motor,motor,2.0,1.0,1.0,50.0
Transportasi,ekspedisi mobil,ekspedisi mobil,ekspedisi,ekspedisi,2.0,1.0,1.0,50.0
Transportasi,SIM A,sim a,sim,sim,2.0,1.0,1.0,50.0
Transportasi,SIM C,sim c,sim,sim,2.0,1.0,1.0,50.0
Transportasi,perpanjang STNK,perpanjang stnk,perpanjang stnk,panjang stnk,2.0,2.0,0.0,0.0
Transportasi,balik nama kendaraan,balik nama kendaraan,nama kendaraan,nama kendara,3.0,2.0,1.0,33.3
Transportasi,mutasi plat,mutasi plat,mutasi plat,mutasi plat,2.0,2.0,0.0,0.0
Transportasi,uji emisi,uji emisi,uji emisi,uji emisi,2.0,2.0,0.0,0.0
Transportasi,tilang,tilang,tilang,tilang,1.0,1.0,0.0,0.0
Transportasi,denda parkir,denda parkir,denda parkir,denda parkir,2.0,2.0,0.0,0.0
Transportasi,denda tol,denda tol,denda tol,denda tol,2.0,2.0,0.0,0.0
Transportasi,bensin eceran,bensin eceran,bensin eceran,bensin ecer,2.0,2.0,0.0,0.0
Transportasi,solar industri,solar industri,industri,industri,2.0,1.0,1.0,50.0
Transportasi,isi bensin motor,isi bensin motor,bensin motor,bensin motor,3.0,2.0,1.0,33.3
Transportasi,isi bensin mobil,isi bensin mobil,bensin,bensin,3.0,1.0,2.0,66.7
Transportasi,voucher BBM,voucher bbm,bbm,bbm,2.0,1.0,1.0,50.0
Transportasi,refill BBM,refill bbm,refill bbm,refill bbm,2.0,2.0,0.0,0.0
Transportasi,charging mobil listrik,charging mobil listrik,charging listrik,charging listrik,3.0,2.0,1.0,33.3
Transportasi,charging motor listrik,charging motor listrik,charging motor listrik,charging motor listrik,3.0,3.0,0.0,0.0
Transportasi,sewa sepeda,sewa sepeda,sewa sepeda,sewa sepeda,2.0,2.0,0.0,0.0
Transportasi,rental sepeda listrik,rental sepeda listrik,rental sepeda listrik,rental sepeda listrik,3.0,3.0,0.0,0.0
Transportasi,scooter listrik,scooter listrik,scooter listrik,scooter listrik,2.0,2.0,0.0,0.0
Transportasi,sewa skuter,sewa skuter,sewa skuter,sewa skuter,2.0,2.0,0.0,0.0
Transportasi,bike sharing,bike sharing,bike sharing,bike sharing,2.0,2.0,0.0,0.0
Transportasi,ojek pangkalan,ojek pangkalan,ojek pangkalan,ojek pangkal,2.0,2.0,0.0,0.0
Transportasi,becak,becak,becak,becak,1.0,1.0,0.0,0.0
Transportasi,delman,delman,delman,delman,1.0,1.0,0.0,0.0
Transportasi,bajaj,bajaj,bajaj,bajaj,1.0,1.0,0.0,0.0
Transportasi,bentor,bentor,bentor,bentor,1.0,1.0,0.0,0.0
Transportasi,angkutan desa,angkutan desa,angkutan desa,angkut desa,2.0,2.0,0.0,0.0
Transportasi,minibus,minibus,minibus,minibus,1.0,1.0,0.0,0.0
Transportasi,elf travel,elf travel,elf travel,elf travel,2.0,2.0,0.0,0.0
Transportasi,shuttle hotel,shuttle hotel,shuttle hotel,shuttle hotel,2.0,2.0,0.0,0.0
Transportasi,antar jemput kantor,antar jemput kantor,jemput kantor,jemput kantor,3.0,2.0,1.0,33.3
Transportasi,jemput anak sekolah,jemput anak sekolah,jemput sekolah,jemput sekolah,3.0,2.0,1.0,33.3
Transportasi,transport karyawan,transport karyawan,transport karyawan,transport karyawan,2.0,2.0,0.0,0.0
Transportasi,tiket sleeper bus,tiket sleeper bus,tiket sleeper bus,tiket sleeper bus,3.0,3.0,0.0,0.0
Transportasi,tiket executive bus,tiket executive bus,tiket executive bus,tiket executive bus,3.0,3.0,0.0,0.0
Transportasi,tiket ekonomi bus,tiket ekonomi bus,tiket ekonomi bus,tiket ekonomi bus,3.0,3.0,0.0,0.0
Transportasi,tiket wisata bus,tiket wisata bus,tiket wisata bus,tiket wisata bus,3.0,3.0,0.0,0.0
Transportasi,tiket kereta ekonomi,tiket kereta ekonomi,tiket kereta ekonomi,tiket kereta ekonomi,3.0,3.0,0.0,0.0
Transportasi,tiket kereta bisnis,tiket kereta bisnis,tiket kereta bisnis,tiket kereta bisnis,3.0,3.0,0.0,0.0
Transportasi,tiket kereta eksekutif,tiket kereta eksekutif,tiket kereta eksekutif,tiket kereta eksekutif,3.0,3.0,0.0,0.0
Transportasi,tiket kereta lokal,tiket kereta lokal,tiket kereta,tiket kereta,3.0,2.0,1.0,33.3
Transportasi,tiket kereta bandara,tiket kereta bandara,tiket kereta bandara,tiket kereta bandara,3.0,3.0,0.0,0.0
Transportasi,tiket pesawat domestik,tiket pesawat domestik,tiket pesawat,tiket pesawat,3.0,2.0,1.0,33.3
Transportasi,tiket pesawat internasional,tiket pesawat internasional,tiket pesawat internasional,tiket pesawat internasional,3.0,3.0,0.0,0.0
Transportasi,reschedule tiket,reschedule tiket,reschedule tiket,reschedule tiket,2.0,2.0,0.0,0.0
Transportasi,refund tiket,refund tiket,refund tiket,refund tiket,2.0,2.0,0.0,0.0
Transportasi,biaya check in bagasi,biaya check in bagasi,biaya check in bagasi,biaya check in bagasi,4.0,4.0,0.0,0.0
Transportasi,biaya pilih kursi,biaya pilih kursi,biaya kursi,biaya kursi,3.0,2.0,1.0,33.3
Transportasi,biaya boarding pass,biaya boarding pass,biaya boarding pass,biaya boarding pass,3.0,3.0,0.0,0.0
Transportasi,kapal cepat,kapal cepat,kapal,kapal,2.0,1.0,1.0,50.0
Transportasi,kapal penyeberangan,kapal penyeberangan,kapal penyeberangan,kapal seberang,2.0,2.0,0.0,0.0
Transportasi,kapal wisata,kapal wisata,kapal wisata,kapal wisata,2.0,2.0,0.0,0.0
Transportasi,sewa perahu,sewa perahu,sewa perahu,sewa perahu,2.0,2.0,0.0,0.0
Transportasi,parkir motor,parkir motor,parkir motor,parkir motor,2.0,2.0,0.0,0.0
Transportasi,parkir mobil,parkir mobil,parkir,parkir,2.0,1.0,1.0,50.0
Transportasi,parkir valet mall,parkir valet mall,parkir valet mall,parkir valet mall,3.0,3.0,0.0,0.0
Transportasi,parkir rumah sakit,parkir rumah sakit,parkir rumah,parkir rumah,3.0,2.0,1.0,33.3
Transportasi,parkir stasiun harian,parkir stasiun harian,parkir stasiun harian,parkir stasiun hari,3.0,3.0,0.0,0.0
Transportasi,parkir langganan,parkir langganan,parkir langganan,parkir langgan,2.0,2.0,0.0,0.0
Transportasi,servis AC mobil,servis ac mobil,servis ac,servis ac,3.0,2.0,1.0,33.3
Transportasi,servis rem,servis rem,servis rem,servis rem,2.0,2.0,0.0,0.0
Transportasi,servis kaki-kaki,servis kakikaki,servis kakikaki,servis kakikaki,2.0,2.0,0.0,0.0
Transportasi,servis injeksi,servis injeksi,servis injeksi,servis injeksi,2.0,2.0,0.0,0.0
Transportasi,servis kelistrikan mobil,servis kelistrikan mobil,servis kelistrikan,servis listrik,3.0,2.0,1.0,33.3
Transportasi,servis CVT motor,servis cvt motor,servis cvt motor,servis cvt motor,3.0,3.0,0.0,0.0
Transportasi,ganti oli mesin,ganti oli mesin,ganti oli mesin,ganti oli mesin,3.0,3.0,0.0,0.0
Transportasi,ganti filter oli,ganti filter oli,ganti filter oli,ganti filter oli,3.0,3.0,0.0,0.0
Transportasi,ganti filter udara,ganti filter udara,ganti filter udara,ganti filter udara,3.0,3.0,0.0,0.0
Transportasi,ganti lampu mobil,ganti lampu mobil,ganti lampu,ganti lampu,3.0,2.0,1.0,33.3
Transportasi,ganti lampu motor,ganti lampu motor,ganti lampu motor,ganti lampu motor,3.0,3.0,0.0,0.0
Transportasi,ganti kaca spion,ganti kaca spion,ganti kaca spion,ganti kaca spion,3.0,3.0,0.0,0.0
Transportasi,ganti wiper,ganti wiper,ganti wiper,ganti wiper,2.0,2.0,0.0,0.0
Transportasi,cuci interior mobil,cuci interior mobil,interior,interior,3.0,1.0,2.0,66.7
Transportasi,fogging AC mobil,fogging ac mobil,fogging ac,fogging ac,3.0,2.0,1.0,33.3
Transportasi,poles mobil,poles mobil,poles,poles,2.0,1.0,1.0,50.0
Transportasi,poles motor,poles motor,poles motor,poles motor,2.0,2.0,0.0,0.0
Transportasi,stiker kaca film,stiker kaca film,stiker kaca film,stiker kaca film,3.0,3.0,0.0,0.0
Transportasi,kaca film mobil,kaca film mobil,kaca film,kaca film,3.0,2.0,1.0,33.3
Transportasi,audio mobil,audio mobil,,,2.0,0.0,2.0,100.0
Transportasi,alarm mobil,alarm mobil,alarm,alarm,2.0,1.0,1.0,50.0
Transportasi,kunci duplikat kendaraan,kunci duplikat kendaraan,kunci duplikat kendaraan,kunci duplikat kendara,3.0,3.0,0.0,0.0
Transportasi,jasa montir panggilan,jasa montir panggilan,jasa montir panggilan,jasa montir panggil,3.0,3.0,0.0,0.0
Transportasi,bantuan jalan raya,bantuan jalan raya,bantuan jalan,bantu jalan,3.0,2.0,1.0,33.3
Transportasi,towing darurat,towing darurat,towing darurat,towing darurat,2.0,2.0,0.0,0.0
Transportasi,derek tol,derek tol,derek tol,derek tol,2.0,2.0,0.0,0.0
Transportasi,pajak progresif kendaraan,pajak progresif kendaraan,pajak kendaraan,pajak kendara,3.0,2.0,1.0,33.3
Transportasi,samsat keliling,samsat keliling,samsat keliling,samsat keliling,2.0,2.0,0.0,0.0
Transportasi,biaya BPKB,biaya bpkb,biaya bpkb,biaya bpkb,2.0,2.0,0.0,0.0
Transportasi,plat nomor baru,plat nomor baru,plat nomor,plat nomor,3.0,2.0,1.0,33.3
Transportasi,ganti STNK hilang,ganti stnk hilang,ganti stnk hilang,ganti stnk hilang,3.0,3.0,0.0,0.0
Transportasi,denda SIM mati,denda sim mati,denda sim mati,denda sim mati,3.0,3.0,0.0,0.0
Transportasi,denda keterlambatan pajak,denda keterlambatan pajak,denda keterlambatan pajak,denda lambat pajak,3.0,3.0,0.0,0.0
Transportasi,uji KIR kendaraan,uji kir kendaraan,uji kir kendaraan,uji kir kendara,3.0,3.0,0.0,0.0
Transportasi,biaya terminal,biaya terminal,biaya terminal,biaya terminal,2.0,2.0,0.0,0.0
Transportasi,porter bandara,porter bandara,porter bandara,porter bandara,2.0,2.0,0.0,0.0
Transportasi,porter stasiun,porter stasiun,porter stasiun,porter stasiun,2.0,2.0,0.0,0.0
Maskapai Traveloka,Sriwijaya Air,sriwijaya air,sriwijaya air,sriwijaya air,2.0,2.0,0.0,0.0
Maskapai Traveloka,Scoot,scoot,scoot,scoot,1.0,1.0,0.0,0.0
Maskapai Traveloka,Singapore Airlines,singapore airlines,singapore airlines,singapore airlines,2.0,2.0,0.0,0.0
Maskapai Traveloka,Cathay Pacific,cathay pacific,cathay pacific,cathay pacific,2.0,2.0,0.0,0.0
Maskapai Traveloka,Thai Airways,thai airways,thai airways,thai airways,2.0,2.0,0.0,0.0
Maskapai Traveloka,Qatar Airways,qatar airways,qatar airways,qatar airways,2.0,2.0,0.0,0.0
Maskapai Traveloka,Emirates,emirates,emirates,emirates,1.0,1.0,0.0,0.0
Maskapai Traveloka,Etihad Airways,etihad airways,etihad airways,etihad airways,2.0,2.0,0.0,0.0
Maskapai Traveloka,All Nippon Airways (ANA),all nippon airways ana,nippon airways ana,nippon airways ana,4.0,3.0,1.0,25.0
Maskapai Traveloka,Malaysia Airlines,malaysia airlines,malaysia airlines,malaysia airlines,2.0,2.0,0.0,0.0
Maskapai Traveloka,Japan Airlines (JAL),japan airlines jal,japan airlines jal,japan airlines jal,3.0,3.0,0.0,0.0
Maskapai Traveloka,Asiana Airlines,asiana airlines,asiana airlines,asiana airlines,2.0,2.0,0.0,0.0
Maskapai Traveloka,China Airlines,china airlines,china airlines,china airlines,2.0,2.0,0.0,0.0
Maskapai Traveloka,EVA Air,eva air,eva air,eva air,2.0,2.0,0.0,0.0
Maskapai Traveloka,KLM,klm,klm,klm,1.0,1.0,0.0,0.0
Maskapai Traveloka,Air France,air france,air france,air france,2.0,2.0,0.0,0.0
Maskapai Traveloka,Xiamen Airlines,xiamen airlines,xiamen airlines,xiamen airlines,2.0,2.0,0.0,0.0
Maskapai Traveloka,Air China,air china,air china,air china,2.0,2.0,0.0,0.0
Maskapai Traveloka,Oman Air,oman air,oman air,om air,2.0,2.0,0.0,0.0
Maskapai Traveloka,Lufthansa,lufthansa,lufthansa,lufthansa,1.0,1.0,0.0,0.0
Maskapai Traveloka,Delta Air Lines,delta air lines,delta air lines,delta air les,3.0,3.0,0.0,0.0
Maskapai Traveloka,Korean Air,korean air,korean air,korean air,2.0,2.0,0.0,0.0
Maskapai Traveloka,Nam Air,nam air,nam air,nam air,2.0,2.0,0.0,0.0
Maskapai Traveloka,Pelita Air,pelita air,pelita air,pelita air,2.0,2.0,0.0,0.0
Maskapai Traveloka,Jetstar,jetstar,jetstar,jetstar,1.0,1.0,0.0,0.0
Maskapai Traveloka,Firefly,firefly,firefly,firefly,1.0,1.0,0.0,0.0
Maskapai Traveloka,Thai Lion Air,thai lion air,thai lion air,thai lion air,3.0,3.0,0.0,0.0
Maskapai Traveloka,Wings Air,wings air,wings air,wings air,2.0,2.0,0.0,0.0
Maskapai Traveloka,Trigana Air,trigana air,trigana air,trigana air,2.0,2.0,0.0,0.0
Maskapai Traveloka,TransNusa Aviation,transnusa aviation,transnusa aviation,transnusa aviation,2.0,2.0,0.0,0.0
Maskapai Traveloka,Bangkok Airways,bangkok airways,bangkok airways,bangkok airways,2.0,2.0,0.0,0.0
Maskapai Traveloka,Philippine Airlines,philippine airlines,philippine airlines,philippine airlines,2.0,2.0,0.0,0.0
Maskapai Traveloka,Vietnam Airlines,vietnam airlines,vietnam airlines,vietnam airlines,2.0,2.0,0.0,0.0
Maskapai Traveloka,Qantas,qantas,qantas,qantas,1.0,1.0,0.0,0.0
Maskapai Traveloka,Turkish Airlines,turkish airlines,turkish airlines,turkish airlines,2.0,2.0,0.0,0.0
Maskapai Traveloka,American Airlines,american airlines,american airlines,american airlines,2.0,2.0,0.0,0.0
Maskapai Traveloka,China Southern Airlines,china southern airlines,china southern airlines,china southern airlines,3.0,3.0,0.0,0.0
Maskapai Traveloka,Royal Brunei Airlines,royal brunei airlines,brunei airlines,brunei airlines,3.0,2.0,1.0,33.3
Maskapai Traveloka,Virgin Australia,virgin australia,virgin australia,virgin australia,2.0,2.0,0.0,0.0
Maskapai Traveloka,EgyptAir,egyptair,egyptair,egyptair,1.0,1.0,0.0,0.0
Maskapai Traveloka,United Airlines,united airlines,united airlines,united airlines,2.0,2.0,0.0,0.0
Maskapai Traveloka,SriLankan Airlines,srilankan airlines,srilankan airlines,srilankan airlines,2.0,2.0,0.0,0.0
Maskapai Traveloka,Cebu Pacific,cebu pacific,cebu pacific,cebu pacific,2.0,2.0,0.0,0.0
Maskapai Traveloka,Saudia Airlines,saudia airlines,saudia airlines,saudia airlines,2.0,2.0,0.0,0.0
Maskapai Traveloka,Starlux,starlux,starlux,starlux,1.0,1.0,0.0,0.0
Maskapai Traveloka,FlyJaya,flyjaya,flyjaya,flyjaya,1.0,1.0,0.0,0.0
Dummy,Tiket Garuda Indonesia,tiket garuda indonesia,tiket garuda indonesia,tiket garuda indonesia,3.0,3.0,0.0,0.0
Dummy,Tiket Citilink,tiket citilink,tiket citilink,tiket citilink,2.0,2.0,0.0,0.0
Dummy,Tiket Lion Air,tiket lion air,tiket lion air,tiket lion air,3.0,3.0,0.0,0.0
Dummy,Tiket Batik Air,tiket batik air,tiket batik air,tiket batik air,3.0,3.0,0.0,0.0
Dummy,Tiket AirAsia,tiket airasia,tiket airasia,tiket airasia,2.0,2.0,0.0,0.0
Dummy,Tiket Super Air Jet,tiket super air jet,tiket air jet,tiket air jet,4.0,3.0,1.0,25.0
Dummy,Tiket Scoot,tiket scoot,tiket scoot,tiket scoot,2.0,2.0,0.0,0.0
Dummy,Tiket Singapore Airlines,tiket singapore airlines,tiket singapore airlines,tiket singapore airlines,3.0,3.0,0.0,0.0
Dummy,Tiket Cathay Pacific,tiket cathay pacific,tiket cathay pacific,tiket cathay pacific,3.0,3.0,0.0,0.0
Dummy,Tiket Thai Airways,tiket thai airways,tiket thai airways,tiket thai airways,3.0,3.0,0.0,0.0
Dummy,Tiket Qatar Airways,tiket qatar airways,tiket qatar airways,tiket qatar airways,3.0,3.0,0.0,0.0
Dummy,Tiket Emirates,tiket emirates,tiket emirates,tiket emirates,2.0,2.0,0.0,0.0
Dummy,Tiket Etihad Airways,tiket etihad airways,tiket etihad airways,tiket etihad airways,3.0,3.0,0.0,0.0
Dummy,Tiket All Nippon Airways,tiket all nippon airways,tiket nippon airways,tiket nippon airways,4.0,3.0,1.0,25.0
Dummy,Tiket Malaysia Airlines,tiket malaysia airlines,tiket malaysia airlines,tiket malaysia airlines,3.0,3.0,0.0,0.0
Dummy,Tiket Japan Airlines,tiket japan airlines,tiket japan airlines,tiket japan airlines,3.0,3.0,0.0,0.0
Dummy,Tiket Asiana Airlines,tiket asiana airlines,tiket asiana airlines,tiket asiana airlines,3.0,3.0,0.0,0.0
Dummy,Tiket China Airlines,tiket china airlines,tiket china airlines,tiket china airlines,3.0,3.0,0.0,0.0
Dummy,Tiket EVA Air,tiket eva air,tiket eva air,tiket eva air,3.0,3.0,0.0,0.0
Dummy,Tiket KLM,tiket klm,tiket klm,tiket klm,2.0,2.0,0.0,0.0
Dummy,Tiket Air France,tiket air france,tiket air france,tiket air france,3.0,3.0,0.0,0.0
Dummy,Tiket Xiamen Airlines,tiket xiamen airlines,tiket xiamen airlines,tiket xiamen airlines,3.0,3.0,0.0,0.0
Dummy,Tiket Air China,tiket air china,tiket air china,tiket air china,3.0,3.0,0.0,0.0
Dummy,Tiket Oman Air,tiket oman air,tiket oman air,tiket om air,3.0,3.0,0.0,0.0
Dummy,Tiket Lufthansa,tiket lufthansa,tiket lufthansa,tiket lufthansa,2.0,2.0,0.0,0.0
