Kategori,Nama Produk,text_cleaned,text_stopwords_removed,clean_text,token_awal,token_akhir,reduksi,persen_%
Development & Data / Tools Teknis,PHPStorm,phpstorm,phpstorm,phpstorm,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Rider,rider,rider,rider,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,CLion,clion,clion,clion,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,GoLand,goland,goland,goland,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,DataGrip,datagrip,datagrip,datagrip,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,RubyMine,rubymine,rubymine,rubymine,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,AppCode,appcode,appcode,appcode,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Android Studio,android studio,android studio,android studio,2.0,2.0,0.0,0.0
Development & Data / Tools Teknis,Xcode,xcode,xcode,xcode,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Eclipse,eclipse,eclipse,eclipse,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,NetBeans,netbeans,netbeans,netbeans,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Visual Studio,visual studio,studio,studio,2.0,1.0,1.0,50.0
Development & Data / Tools Teknis,Cursor,cursor,cursor,cursor,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Windsurf,windsurf,windsurf,windsurf,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Zed,zed,zed,zed,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,CodeRunner,coderunner,coderunner,coderunner,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Proxyman Pro,proxyman pro,proxyman pro,proxyman pro,2.0,2.0,0.0,0.0
Development & Data / Tools Teknis,Charles Proxy,charles proxy,charles proxy,charles proxy,2.0,2.0,0.0,0.0
Development & Data / Tools Teknis,GitPod,gitpod,gitpod,gitpod,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Sourcetree,sourcetree,sourcetree,sourcetree,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Termius,termius,termius,termius,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Dash,dash,dash,dash,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Insomnia Professional,insomnia professional,insomnia professional,insomnia professional,2.0,2.0,0.0,0.0
Development & Data / Tools Teknis,Paw (RapidAPI),paw rapidapi,paw rapidapi,paw rapidapi,2.0,2.0,0.0,0.0
Development & Data / Tools Teknis,Proxyman,proxyman,proxyman,proxyman,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Wireshark,wireshark,wireshark,wireshark,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Burp Suite,burp suite,burp suite,burp suite,2.0,2.0,0.0,0.0
Development & Data / Tools Teknis,OWASP ZAP,owasp zap,owasp zap,owasp zap,2.0,2.0,0.0,0.0
Development & Data / Tools Teknis,Nmap,nmap,nmap,nmap,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Metasploit,metasploit,metasploit,metasploit,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Kali Linux,kali linux,kali linux,kali linux,2.0,2.0,0.0,0.0
Development & Data / Tools Teknis,Ubuntu Server,ubuntu server,ubuntu server,ubuntu server,2.0,2.0,0.0,0.0
Development & Data / Tools Teknis,CentOS,centos,centos,centos,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,RedHat,redhat,redhat,redhat,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Fedora,fedora,fedora,fedora,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Debian,debian,debian,debian,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Arch Linux,arch linux,arch linux,arch linux,2.0,2.0,0.0,0.0
Development & Data / Tools Teknis,Manjaro,manjaro,manjaro,manjaro,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Pop!_OS,popos,popos,popos,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Linux Mint,linux mint,linux mint,linux mint,2.0,2.0,0.0,0.0
Development & Data / Tools Teknis,Zorin OS,zorin os,zorin os,zorin os,2.0,2.0,0.0,0.0
Development & Data / Tools Teknis,Elementary OS,elementary os,elementary os,elementary os,2.0,2.0,0.0,0.0
Development & Data / Tools Teknis,Deepin,deepin,deepin,deepin,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,openSUSE,opensuse,opensuse,opensuse,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,SUSE Linux,suse linux,suse linux,suse linux,2.0,2.0,0.0,0.0
Development & Data / Tools Teknis,Alpine Linux,alpine linux,alpine linux,alpine linux,2.0,2.0,0.0,0.0
Development & Data / Tools Teknis,FreeBSD,freebsd,freebsd,freebsd,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,OpenBSD,openbsd,openbsd,openbsd,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,NetBSD,netbsd,netbsd,netbsd,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,TrueNAS,truenas,truenas,truenas,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Unraid,unraid,unraid,unraid,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Proxmox,proxmox,proxmox,proxmox,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,VMware,vmware,vmware,vmware,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,VirtualBox,virtualbox,virtualbox,virtualbox,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Parallels Desktop,parallels desktop,parallels desktop,parallels desktop,2.0,2.0,0.0,0.0
Development & Data / Tools Teknis,QEMU,qemu,qemu,qemu,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,LXD,lxd,lxd,lxd,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Podman,podman,podman,podman,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Kubernetes,kubernetes,kubernetes,kubernetes,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Minikube,minikube,minikube,minikube,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Kind,kind,kind,kind,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,K3s,ks,ks,ks,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Rancher,rancher,rancher,rancher,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,OpenShift,openshift,openshift,openshift,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Docker Swarm,docker swarm,docker swarm,docker swarm,2.0,2.0,0.0,0.0
Development & Data / Tools Teknis,Nomad,nomad,nomad,nomad,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Vagrant,vagrant,vagrant,vagrant,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Ansible,ansible,ansible,ansible,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Terraform,terraform,terraform,terraform,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Pulumi,pulumi,pulumi,pulumi,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Packer,packer,packer,packer,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Chef,chef,chef,chef,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Puppet,puppet,puppet,puppet,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,SaltStack,saltstack,saltstack,saltstack,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Nix,nix,nix,nix,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Bazel,bazel,bazel,bazel,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Gradle,gradle,gradle,gradle,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,NPM,npm,npm,npm,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Yarn,yarn,yarn,yarn,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,PNPM,pnpm,pnpm,pnpm,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Bun,bun,bun,bun,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Go Modules,go modules,go modules,go modules,2.0,2.0,0.0,0.0
Development & Data / Tools Teknis,Cargo,cargo,cargo,cargo,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Composer,composer,composer,composer,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Pipenv,pipenv,pipenv,pipenv,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Poetry,poetry,poetry,poetry,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Conda,conda,conda,conda,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Rye,rye,rye,rye,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Flutter,flutter,flutter,flutter,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,React Native,react native,react native,react native,2.0,2.0,0.0,0.0
Development & Data / Tools Teknis,Expo,expo,expo,expo,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Ionic,ionic,ionic,ionic,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,NativeScript,nativescript,nativescript,nativescript,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Xamarin,xamarin,xamarin,xamarin,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,.NET MAUI,net maui,maui,mau,2.0,1.0,1.0,50.0
Development & Data / Tools Teknis,FlutterFlow,flutterflow,flutterflow,flutterflow,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Draftbit,draftbit,draftbit,draftbit,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Bravo Studio,bravo studio,bravo studio,bravo studio,2.0,2.0,0.0,0.0
Development & Data / Tools Teknis,Adalo,adalo,adalo,adalo,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Bubble,bubble,bubble,bubble,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Bildr,bildr,bildr,bildr,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,WeWeb,weweb,weweb,weweb,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Xano,xano,xano,xano,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Backendless,backendless,backendless,backendless,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,AppGyver,appgyver,appgyver,appgyver,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Glide,glide,glide,glide,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Retool,retool,retool,retool,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Internal.io,internalio,internalio,internalio,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Budibase,budibase,budibase,budibase,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Appsmith,appsmith,appsmith,appsmith,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,ToolJet,tooljet,tooljet,tooljet,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Supabase,supabase,supabase,supabase,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Firebase,firebase,firebase,firebase,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Appwrite,appwrite,appwrite,appwrite,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,PocketBase,pocketbase,pocketbase,pocketbase,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Directus,directus,directus,directus,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Strapi,strapi,strapi,strapi,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,KeystoneJS,keystonejs,keystonejs,keystonejs,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Payload CMS,payload cms,payload cms,payload cms,2.0,2.0,0.0,0.0
Development & Data / Tools Teknis,Sanity,sanity,sanity,sanity,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Contentful,contentful,contentful,contentful,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Prismic,prismic,prismic,prismic,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Storyblok,storyblok,storyblok,storyblok,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Cosmic,cosmic,cosmic,cosmic,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,ButterCMS,buttercms,buttercms,buttercms,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Ghost,ghost,ghost,ghost,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,WordPress (VIP),wordpress vip,wordpress vip,wordpress vip,2.0,2.0,0.0,0.0
Development & Data / Tools Teknis,(Jetpack),jetpack,jetpack,jetpack,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Drupal,drupal,drupal,drupal,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Joomla,joomla,joomla,joomla,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Magento,magento,magento,magento,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Shopify Plus,shopify plus,shopify,shopify,2.0,1.0,1.0,50.0
Development & Data / Tools Teknis,WooCommerce,woocommerce,woocommerce,woocommerce,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,BigCommerce,bigcommerce,bigcommerce,bigcommerce,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Commerce Layer,commerce layer,commerce layer,commerce layer,2.0,2.0,0.0,0.0
Development & Data / Tools Teknis,Medusa,medusa,medusa,medusa,1.0,1.0,0.0,0.0
Development & Data / Tools Teknis,Vendure,vendure,vendure,vendure,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Notion,notion,notion,notion,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Evernote,evernote,evernote,evernote,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Todoist,todoist,todoist,todoist,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Microsoft 365,microsoft,microsoft,microsoft,2.0,1.0,1.0,50.0
Produktivitas & Kerja,Microsoft Teams,microsoft teams,microsoft teams,microsoft teams,2.0,2.0,0.0,0.0
Produktivitas & Kerja,Google One,google one,google one,google one,2.0,2.0,0.0,0.0
Produktivitas & Kerja,Airtable Pro,airtable pro,airtable pro,airtable pro,2.0,2.0,0.0,0.0
Produktivitas & Kerja,Airtable,airtable,airtable,airtable,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Notion Calendar,notion calendar,notion calendar,notion calendar,2.0,2.0,0.0,0.0
Produktivitas & Kerja,Lark,lark,lark,lark,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Basecamp,basecamp,basecamp,basecamp,1.0,1.0,0.0,0.0
Produktivitas & Kerja,ClickUp,clickup,clickup,clickup,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Freshdesk,freshdesk,freshdesk,freshdesk,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Zendesk,zendesk,zendesk,zendesk,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Pipedrive,pipedrive,pipedrive,pipedrive,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Wave Accounting,wave accounting,wave accounting,wave accounting,2.0,2.0,0.0,0.0
Produktivitas & Kerja,Toggl Track,toggl track,toggl track,toggl track,2.0,2.0,0.0,0.0
Produktivitas & Kerja,Toggl Plan,toggl plan,toggl plan,toggl plan,2.0,2.0,0.0,0.0
Produktivitas & Kerja,Float,float,float,float,1.0,1.0,0.0,0.0
Produktivitas & Kerja,10to8,to,to,to,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Doodle Premium,doodle premium,doodle,doodle,2.0,1.0,1.0,50.0
Produktivitas & Kerja,Hunter.io,hunterio,hunterio,hunterio,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Lusha,lusha,lusha,lusha,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Apollo.io,apolloio,apolloio,apolloio,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Zirtual,zirtual,zirtual,zirtual,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Clean Email,clean email,clean email,clean email,2.0,2.0,0.0,0.0
Produktivitas & Kerja,SaneBox,sanebox,sanebox,sanebox,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Spark Desktop Pro,spark desktop pro,spark desktop pro,spark desktop pro,3.0,3.0,0.0,0.0
Produktivitas & Kerja,Airmail,airmail,airmail,airmail,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Newton Mail,newton mail,newton mail,newton mail,2.0,2.0,0.0,0.0
Produktivitas & Kerja,Setapp,setapp,setapp,setapp,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Setapp (Mobile + Mac),setapp mobile mac,setapp mobile mac,setapp mobile mac,4.0,3.0,1.0,25.0
Produktivitas & Kerja,Vellum,vellum,vellum,vellum,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Focus Keeper Pro,focus keeper pro,focus keeper pro,focus keeper pro,3.0,3.0,0.0,0.0
Produktivitas & Kerja,Session,session,session,session,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Minimalist Phone,minimalist phone,minimalist phone,minimalist phone,2.0,2.0,0.0,0.0
Produktivitas & Kerja,Opal,opal,opal,opal,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Freedom,freedom,freedom,freedom,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Coda.io,codaio,codaio,codaio,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Sunsama,sunsama,sunsama,sunsama,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Akiflow,akiflow,akiflow,akiflow,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Obsidian Sync,obsidian sync,obsidian sync,obsidian sync,2.0,2.0,0.0,0.0
Produktivitas & Kerja,Logseq Pro,logseq pro,logseq pro,logseq pro,2.0,2.0,0.0,0.0
Produktivitas & Kerja,Mem.ai,memai,memai,mai,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Heptabase,heptabase,heptabase,heptabase,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Aeon Timeline,aeon timeline,aeon timeline,aeon timeline,2.0,2.0,0.0,0.0
Produktivitas & Kerja,Final Draft,final draft,final draft,final draft,2.0,2.0,0.0,0.0
Produktivitas & Kerja,Ulysses,ulysses,ulysses,ulysses,1.0,1.0,0.0,0.0
Produktivitas & Kerja,IA Writer,ia writer,writer,writer,2.0,1.0,1.0,50.0
Produktivitas & Kerja,Fantastical,fantastical,fantastical,fantastical,1.0,1.0,0.0,0.0
Produktivitas & Kerja,BusyCal,busycal,busycal,busycal,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Due,due,due,due,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Sorted^3,sorted,sorted,sorted,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Hookmark,hookmark,hookmark,hookmark,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Centered,centered,centered,centered,1.0,1.0,0.0,0.0
Produktivitas & Kerja,RescueTime Premium,rescuetime premium,rescuetime,rescuetime,2.0,1.0,1.0,50.0
Produktivitas & Kerja,Raindrop.io Pro,raindropio pro,raindropio pro,raindropio pro,2.0,2.0,0.0,0.0
Produktivitas & Kerja,Cron Calendar,cron calendar,cron calendar,cron calendar,2.0,2.0,0.0,0.0
Produktivitas & Kerja,Daylite,daylite,daylite,daylite,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Mesa,mesa,mesa,mesa,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Inoreader Pro,inoreader pro,inoreader pro,inoreader pro,2.0,2.0,0.0,0.0
Produktivitas & Kerja,Feedly Market Intelligence,feedly market intelligence,feedly market intelligence,feedly market intelligence,3.0,3.0,0.0,0.0
Produktivitas & Kerja,Paprika Recipe Manager,paprika recipe manager,paprika recipe manager,paprika recipe manager,3.0,3.0,0.0,0.0
Produktivitas & Kerja,Strong Lifts 5x5 Pro,strong lifts x pro,strong lifts pro,strong lifts pro,4.0,3.0,1.0,25.0
Produktivitas & Kerja,Gyrosco.pe,gyroscope,gyroscope,gyroscope,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Flow,flow,flow,flow,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Milanote,milanote,milanote,milanote,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Whimsical,whimsical,whimsical,whimsical,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Miro Business,miro business,miro business,miro business,2.0,2.0,0.0,0.0
Produktivitas & Kerja,Lucidchart,lucidchart,lucidchart,lucidchart,1.0,1.0,0.0,0.0
Produktivitas & Kerja,MindMeister,mindmeister,mindmeister,mindmeister,1.0,1.0,0.0,0.0
Produktivitas & Kerja,MindNode,mindnode,mindnode,mindnode,1.0,1.0,0.0,0.0
Produktivitas & Kerja,XMind,xmind,xmind,xmind,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Coggle,coggle,coggle,coggle,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Ayoa,ayoa,ayoa,ayoa,1.0,1.0,0.0,0.0
Produktivitas & Kerja,SimpleMind,simplemind,simplemind,simplemind,1.0,1.0,0.0,0.0
Produktivitas & Kerja,MindManager,mindmanager,mindmanager,mindmanager,1.0,1.0,0.0,0.0
Produktivitas & Kerja,SmartDraw,smartdraw,smartdraw,smartdraw,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Draw.io,drawio,drawio,drawio,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Diagrams.net,diagramsnet,diagramsnet,diagramsnet,1.0,1.0,0.0,0.0
Produktivitas & Kerja,FigJam,figjam,figjam,figjam,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Mural,mural,mural,mural,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Conceptboard,conceptboard,conceptboard,conceptboard,1.0,1.0,0.0,0.0
Produktivitas & Kerja,InVision Freehand,invision freehand,invision freehand,invision freehand,2.0,2.0,0.0,0.0
Produktivitas & Kerja,Freehand by InVision,freehand by invision,freehand by invision,freehand by invision,3.0,3.0,0.0,0.0
Produktivitas & Kerja,Witeboard,witeboard,witeboard,witeboard,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Ziteboard,ziteboard,ziteboard,ziteboard,1.0,1.0,0.0,0.0
Produktivitas & Kerja,AWW App,aww app,aww app,aww app,2.0,2.0,0.0,0.0
Produktivitas & Kerja,Webwhiteboard,webwhiteboard,webwhiteboard,webwhiteboard,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Collaboard,collaboard,collaboard,collaboard,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Limnu,limnu,limnu,limnu,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Groupboard,groupboard,groupboard,groupboard,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Scribblar,scribblar,scribblar,scribblar,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Twiddla,twiddla,twiddla,twiddla,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Sketchboard,sketchboard,sketchboard,sketchboard,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Noteshelf,noteshelf,noteshelf,noteshelf,1.0,1.0,0.0,0.0
Produktivitas & Kerja,LiquidText,liquidtext,liquidtext,liquidtext,1.0,1.0,0.0,0.0
Produktivitas & Kerja,MarginNote,marginnote,marginnote,marginnote,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Flexcil,flexcil,flexcil,flexcil,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Xodo,xodo,xodo,xodo,1.0,1.0,0.0,0.0
Produktivitas & Kerja,PDF Expert,pdf expert,pdf expert,pdf expert,2.0,2.0,0.0,0.0
Produktivitas & Kerja,Adobe Acrobat Pro,adobe acrobat pro,adobe acrobat pro,adobe acrobat pro,3.0,3.0,0.0,0.0
Produktivitas & Kerja,Foxit PDF Editor,foxit pdf editor,foxit pdf editor,foxit pdf editor,3.0,3.0,0.0,0.0
Produktivitas & Kerja,Nitro PDF Pro,nitro pdf pro,nitro pdf pro,nitro pdf pro,3.0,3.0,0.0,0.0
Produktivitas & Kerja,PDFelement,pdfelement,pdfelement,pdfelement,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Sejda,sejda,sejda,sejda,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Smallpdf,smallpdf,smallpdf,smallpdf,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Ilovepdf,ilovepdf,ilovepdf,ilovepdf,1.0,1.0,0.0,0.0
Produktivitas & Kerja,PDF Candy,pdf candy,pdf candy,pdf candy,2.0,2.0,0.0,0.0
Produktivitas & Kerja,Soda PDF,soda pdf,soda pdf,soda pdf,2.0,2.0,0.0,0.0
Produktivitas & Kerja,Able2Extract,ableextract,ableextract,ableextract,1.0,1.0,0.0,0.0
Produktivitas & Kerja,Wondershare PDFelement,wondershare pdfelement,wondershare pdfelement,wondershare pdfelement,2.0,2.0,0.0,0.0
Meeting & Komunikasi,Slack Pro,slack pro,slack pro,slack pro,2.0,2.0,0.0,0.0
Meeting & Komunikasi,Slack,slack,slack,slack,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Zoom Pro,zoom pro,zoom pro,zoom pro,2.0,2.0,0.0,0.0
Meeting & Komunikasi,Zoom,zoom,zoom,zoom,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Discord Nitro,discord nitro,discord nitro,discord nitro,2.0,2.0,0.0,0.0
Meeting & Komunikasi,Webex,webex,webex,webex,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Loom Pro,loom pro,loom pro,loom pro,2.0,2.0,0.0,0.0
Meeting & Komunikasi,Loom,loom,loom,loom,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Krisp,krisp,krisp,krisp,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Cisco Webex,cisco webex,cisco webex,cisco webex,2.0,2.0,0.0,0.0
Meeting & Komunikasi,BlueJeans,bluejeans,bluejeans,bluejeans,1.0,1.0,0.0,0.0
Meeting & Komunikasi,GoToMeeting,gotomeeting,gotomeeting,gotomeeting,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Join.me,joinme,joinme,joinme,1.0,1.0,0.0,0.0
Meeting & Komunikasi,TeamViewer,teamviewer,teamviewer,teamviewer,1.0,1.0,0.0,0.0
Meeting & Komunikasi,AnyDesk,anydesk,anydesk,anydesk,1.0,1.0,0.0,0.0
Meeting & Komunikasi,RemotePC,remotepc,remotepc,remotepc,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Splashtop,splashtop,splashtop,splashtop,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Microsoft Remote Desktop,microsoft remote desktop,microsoft remote desktop,microsoft remote desktop,3.0,3.0,0.0,0.0
Meeting & Komunikasi,RealVNC,realvnc,realvnc,realvnc,1.0,1.0,0.0,0.0
Meeting & Komunikasi,TightVNC,tightvnc,tightvnc,tightvnc,1.0,1.0,0.0,0.0
Meeting & Komunikasi,UltraVNC,ultravnc,ultravnc,ultravnc,1.0,1.0,0.0,0.0
Meeting & Komunikasi,TigerVNC,tigervnc,tigervnc,tigervnc,1.0,1.0,0.0,0.0
Meeting & Komunikasi,NoMachine,nomachine,nomachine,nomachine,1.0,1.0,0.0,0.0
Meeting & Komunikasi,X2Go,xgo,xgo,xgo,1.0,1.0,0.0,0.0
Meeting & Komunikasi,AnyMeeting,anymeeting,anymeeting,anymeeting,1.0,1.0,0.0,0.0
Meeting & Komunikasi,ClickMeeting,clickmeeting,clickmeeting,clickmeeting,1.0,1.0,0.0,0.0
Meeting & Komunikasi,MyOwnConference,myownconference,myownconference,myownconference,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Livestorm,livestorm,livestorm,livestorm,1.0,1.0,0.0,0.0
Meeting & Komunikasi,Demio,demio,demio,demio,1.0,1.0,0.0,0.0
Meeting & Komunikasi,BigMarker,bigmarker,bigmarker,bigmarker,1.0,1.0,0.0,0.0
